,Name,Category,Style,Star,Date,Rating,ReviewTitle,Review,Sentiment
2078,Handle Bar,Eatery,['Restaurants'],4.0,Aug-19,4,Nice place to chill with friends,Nice restaurant with nature environment hiding in a corner of Gillman Barracks. Many DIY decorations with parts of bikes. Foods are good. Service staffs are very friendly and accommodating.,negative
2079,Handle Bar,Eatery,['Restaurants'],4.0,Jul-19,3,"Nice setting, stay away from the fish....","Terribly cooked fish sandwich, rubbery outer layer of batter. The servers are friendly, but they were understaffed so it took a while to get a re fill",negative
2080,Handle Bar,Eatery,['Restaurants'],4.0,Apr-19,4,Perfect Hideaway,"What can i say… but good food, good ambience, reasonable prices… just the heat from the weather that is quite a bothersome",positive
2081,Handle Bar,Eatery,['Restaurants'],4.0,Nov-18,5,Must try!,"Nice food, great atmosphere, a must try - good for group outings. Try the Cocaine Wings (spicy chicken wings) and beer butt chicken (allow time for preparation). 😋",positive
2082,Handle Bar,Eatery,['Restaurants'],4.0,Oct-18,2,Lousy food,"Venue is nice but the food is not nice, strong smell of the fish. Waiter and waitress are not attentive and can’t be bothered attitude. Wun be going again",negative
2083,Handle Bar,Eatery,['Restaurants'],4.0,Aug-18,3,"Great Ambience (The Handle Bar, Singapore)",Good food and a nice place to chill out with friends. Service could of been a bit better. There’s a live band playing inside but you can chill outside if you want to chit chat with friends or family.,positive
2084,Handle Bar,Eatery,['Restaurants'],4.0,Jun-18,5,Unique Environment,"Simple but tasty food. Try the double cheeseburger and gumbo soup. You will not eat for days thereafter. Service was good but the biker, Hollywood paraphernalia was awesome. Eating outdoors next to the large screen television is perfect to close out a Friday night.",positive
2085,Handle Bar,Eatery,['Restaurants'],4.0,Apr-18,5,"Good food, drinks and ambience",Love the creativity of the place. Friendly staff and good quality of food. Never disappointed. Nice bunch of crowd,positive
2086,Handle Bar,Eatery,['Restaurants'],4.0,Jun-18,3,"Choice of place for spicy chicken, to go with drinks!","My colleagues brought me here and I liked the concept! Tried death wings (spiciest of all) with whiskey. My tongues are screaming off! Don't get scared, as they serve low and medium spicy ones too :) Food options are bit low.",negative
2087,Handle Bar,Eatery,['Restaurants'],4.0,Jan-18,4,Well hidden gem,"Super cool restaurant, the furniture were recycled and had a super vintage vibe. We went for lunch and the lunch set was yummy.",positive
2088,Handle Bar,Eatery,['Restaurants'],4.0,Feb-18,5,Nice service nice ambient nice food,I m a regular customer of this restaurant. The owner is always very friendly. The decoration and ambient is great for Friday gathering. Food is always good! I like the blossom onion and beef rib the most,positive
2089,Handle Bar,Eatery,['Restaurants'],4.0,Jan-18,4,Consistent Services & Quality,As usual was always very good service and the waitress was friendly and very attentive. The food is great especially the rib eye steak.,positive
2090,Handle Bar,Eatery,['Restaurants'],4.0,Dec-17,5,Nice atmosphere,Nice atmosphere with nice decorations however location was not so good for people who does not drive. Food to try Onion Blossom!!!,positive
2091,Handle Bar,Eatery,['Restaurants'],4.0,Dec-17,5,Cosy bar to chill,"Was lucky enough to visit the place when there was a Harley meet up and the bikers were doing their bit for charity, so I chipped in my small contributions. The food was good, beer cold, and music loud. Nothing much to ask for.",positive
2092,Handle Bar,Eatery,['Restaurants'],4.0,Oct-17,5,Waiter is absolutely helpful in recommending the dishes for a big group of us!,The decor at this place is much better than in the old sembawang area! Waiter was kind enough to offer the split of the sausage platter after knowing that a couple of us cannot take beef! Great service!,positive
2093,Handle Bar,Eatery,['Restaurants'],4.0,Sep-17,4,Love the Onion Blossom!,Ordered this dish and it was amazing! Would recommend to share it among a group of 4-5 at least as friend and I had trouble finishing even half of it due to its size though it's actually an appetizer!,positive
2094,Handle Bar,Eatery,['Restaurants'],4.0,Aug-17,4,Handle Bar,"Overall experiences it great, just the variety of food is not a lot. A great place to hang out, thumb up the custom made furniture, very ingenious.",positive
2095,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Jul-22,5,Delicious Burgers in a lovely setting,The settings is so pretty that it has become our regular joint. The Vegetraian burgers is a big bonus Love the taste & size offerred. Beers are very good too,positive
2096,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Jun-22,5,German Burgers,Great German Burger restaurant with diverse combination for meat to vegan lovers. 4 choice of sauces. My favorite is Orange . And their mint flavored non alcoholic drinks.,positive
2097,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Sep-21,5,Worth visiting again,"Friendly staff & good service. Nice deco & the burgers were awesome! Gave us a complimentary waffle for the birthday girl; pleasantly surprised as fine dining restaurant don't even do that. Kudos to Chad, Lillian & Andre, thank u for the happy experience.",positive
2098,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Apr-21,5,"amazing food, staff, & ambiance",Thanks to Chad who served us over & above. Delicious food and good ambiance. A must-visit resto when you are in Singapore!,positive
2099,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Dec-20,3,Good burgers,"We've been to the outlet before, but this time we ordered takeaway. It was a bit disappointing, especially after eating Impossible burgers in recent time. But still ok with a good variety of vegan burgers.",positive
2100,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Mar-21,5,Excellent service and food,Thank you Ivan and the team. They are a wonderful crew who gave this place a magical experience. Food is also great !,positive
2101,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Jan-21,5,Excellent service and food!,"We are first timers on this restaurant and i would say it was excellent value for money! Great service, quality food and good ambiance! 10/10!",positive
2102,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Nov-20,5,Good Food & service...,Have been there multiple times with family .. Always had good food and value for money. My kids also love the place. One of the very few places for repeat visits...,positive
2103,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Mar-20,5,good value on drinks,"besides the food, the place has great value on drinks we ordered the set offer of 2 pints of beer at a steep discount",positive
2104,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Nov-19,4,Very good burgers and good value,Nice spot on the water with nice views. Very good burgers at good value with good drink prices as well with relaxed atmosphere. Would recommend.,positive
2105,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Feb-20,4,Nice seating among birch trunks,Good German beer is especially appreciated after the Tigers and Heinikens... My hamburger cover with a thick layer of black crushed pepper was so good that I had a second one,positive
2106,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Jan-20,5,Burger Heaven!!!,Love gotta live this place !! Just looking from the outside of the place you cant help but be drawn inside ! Love the look and feel of the place! The burgers ate to die for 🤗🤗🤗,positive
2107,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Jan-20,5,Great choice of burgers with,"Great choice of burgers with a good selection of salads , we had 3 different burgers and all were excellent, the food was served promptly, the Set Alcohol option was super value .",positive
2108,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Dec-19,4,Great tasty burgers,"Dined here for an early quick dinner. Very accommodating, staff were attentive and burgers were great. Will recommend.",positive
2109,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Dec-19,1,Go here if you hate yourself,"Reallly reallly disappointed with the service level. Firstly, it took ages for someone to come to our table and the service lady was too rude throughout at vivocity. Food is average. Wont be going back.",negative
2110,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Dec-19,4,A salad burger -not an oxymoron,Would recommend especially if you like healthy tasting burgers. Will not leave a greasy leaden lump in stomach after eating. Thoughtful European combinations rather like a burger salad - think blue cheese/walnut/roasted pear with juicy beef patties. Yum Drinks are refreshing especially the lemonade stills,positive
2111,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Apr-19,4,Amazing burger and wonderful atmosphere,Modern decorated restaurant yet cozy and relaxed atmosphere. Great to sit and eat the best burgers and drink good beer with a view of all the passing boats. It is also nice to walk along the promenade with all the nightlife around.,positive
2112,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Oct-19,5,Awesome Burgers,"The food was lovely, the burgers were superb. The selection of dips on the table were very interesting and delicious.",positive
2113,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Aug-19,5,Dinner,Best German based fast food restaurant taste of burgers are “Ma Ma miya “ amazing beers amazing ambience.,positive
2114,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Oct-19,4,Wonderful Vegan and vegetarian options,"No Impossible Beyonds needed - and arguably much healthier for it. Taste and mouth-feel wise not quite there but stands out amongst its vege patty peers. Brilliant place to debate on worldly climate matters with meat-eating family or friends, and share stories on Greta.",positive
2115,HANS IM GLUCK German Burgergrill,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Oct-19,5,Excellent place to dine,"Good food with beautiful decor. Staff are nice too. Food taste great, prices are reasonable. Will definitely want to go back again and again.",positive
